msg_id,duration,id,length,res
2,8.354000000000001,5,146,False
3,42.986999999999995,5,646,True
4,75.52300000000001,5,1013,False
7,15.207999999999998,6,309,True
8,54.913,6,809,True
9,87.049,6,996,True
11,7.2139999999999995,7,172,False
12,41.088,7,672,True
13,61.431,7,1010,True
15,5.997,8,21,False
16,24.469,8,521,False
17,71.909,8,1010,True
