msg_id,duration,id,length,res
3,2388.03,1,425,False
4,450.086,1,925,True
5,39.883,1,1013,True
7,8.505,2,74,False
8,23.483,2,574,True
9,31.185000000000002,2,996,True
12,2.9139999999999997,3,153,False
13,31.782999999999998,3,653,False
14,43.793,3,1010,True
16,15.956999999999999,4,185,False
17,23.039,4,685,False
18,35.954,4,1010,True
