msg_id,duration,id,length,res
1,2130.177,1,315,True
2,429.79499999999996,1,815,True
3,44.425,1,1083,True
5,12.344000000000001,2,418,True
6,38.684999999999995,2,918,True
7,46.196,2,1079,True
8,15.256,3,28,True
9,15.358,3,528,True
10,33.611000000000004,3,1028,True
11,40.599999999999994,3,1077,True
12,15.668999999999999,4,224,True
13,33.887,4,724,True
14,35.931,4,1077,True
